user_id,level,perseverance,lang_pref,tag_pref
24,0.7201166180548072,0.9834061825013666,"{""C"": 0.3181818181818182, ""C++"": 0.056818181818181816, ""GO"": 0.09090909090909091, ""JAVA"": 0.3409090909090909, ""JS"": 0.125, ""Python"": 0.06818181818181818}","{""array_string"": 0.3028169014084507, ""hash_map"": 0.014084507042253521, ""stack_queue"": 0.014084507042253521, ""tree"": 0.035211267605633804, ""graph"": 0.08450704225352113, ""dfs_bfs"": 0.1056338028169014, ""dp"": 0.1267605633802817, ""greedy_sorting"": 0.1056338028169014, ""math_bit"": 0.2112676056338028}"
25,0.8814589665385576,0.9834061825013666,"{""C"": 0.17894736842105263, ""C++"": 0.11578947368421053, ""GO"": 0.2, ""JAVA"": 0.05263157894736842, ""JS"": 0.17894736842105263, ""Python"": 0.2736842105263158}","{""array_string"": 0.26973684210526316, ""hash_map"": 0.039473684210526314, ""two_pointers_sliding"": 0.013157894736842105, ""tree"": 0.013157894736842105, ""graph"": 0.039473684210526314, ""dfs_bfs"": 0.05263157894736842, ""dp"": 0.13815789473684212, ""greedy_sorting"": 0.125, ""binary_search"": 0.019736842105263157, ""math_bit"": 0.2894736842105263}"
26,0.14240506328663274,0.9834061825013666,"{""C"": 0.20454545454545456, ""C++"": 0.22727272727272727, ""GO"": 0.17045454545454544, ""JAVA"": 0.07954545454545454, ""JS"": 0.29545454545454547, ""Python"": 0.022727272727272728}","{""array_string"": 0.3, ""hash_map"": 0.02142857142857143, ""two_pointers_sliding"": 0.02142857142857143, ""stack_queue"": 0.014285714285714285, ""tree"": 0.014285714285714285, ""graph"": 0.05714285714285714, ""dfs_bfs"": 0.10714285714285714, ""dp"": 0.06428571428571428, ""greedy_sorting"": 0.10714285714285714, ""binary_search"": 0.02142857142857143, ""math_bit"": 0.2714285714285714}"
27,0.39814814813893173,0.9948941418079869,"{""C"": 0.136, ""C++"": 0.272, ""GO"": 0.104, ""JAVA"": 0.056, ""JS"": 0.208, ""Python"": 0.224}","{""array_string"": 0.27807486631016043, ""hash_map"": 0.016042780748663103, ""two_pointers_sliding"": 0.0213903743315508, ""stack_queue"": 0.0213903743315508, ""tree"": 0.0053475935828877, ""graph"": 0.06417112299465241, ""dfs_bfs"": 0.08021390374331551, ""dp"": 0.12834224598930483, ""greedy_sorting"": 0.11229946524064172, ""binary_search"": 0.0106951871657754, ""math_bit"": 0.2620320855614973}"
28,0.6228287841036521,0.9834061825013666,"{""C"": 0.24761904761904763, ""C++"": 0.05714285714285714, ""GO"": 0.18095238095238095, ""JAVA"": 0.22857142857142856, ""JS"": 0.18095238095238095, ""Python"": 0.10476190476190476}","{""array_string"": 0.2914285714285714, ""hash_map"": 0.011428571428571429, ""two_pointers_sliding"": 0.022857142857142857, ""linked_list"": 0.005714285714285714, ""tree"": 0.005714285714285714, ""graph"": 0.06285714285714286, ""dfs_bfs"": 0.09714285714285714, ""dp"": 0.13142857142857142, ""greedy_sorting"": 0.14285714285714285, ""binary_search"": 0.017142857142857144, ""math_bit"": 0.21142857142857144}"
29,0.6435331230080904,0.9834061825013666,"{""C"": 0.16483516483516483, ""C++"": 0.25274725274725274, ""GO"": 0.15384615384615385, ""JAVA"": 0.2087912087912088, ""JS"": 0.2087912087912088, ""Python"": 0.01098901098901099}","{""array_string"": 0.2916666666666667, ""hash_map"": 0.027777777777777776, ""two_pointers_sliding"": 0.034722222222222224, ""tree"": 0.027777777777777776, ""graph"": 0.0625, ""dfs_bfs"": 0.06944444444444445, ""dp"": 0.1111111111111111, ""greedy_sorting"": 0.1111111111111111, ""binary_search"": 0.013888888888888888, ""math_bit"": 0.25}"
30,0.6041666666526814,0.9894051564399718,"{""C"": 0.226890756302521, ""C++"": 0.1092436974789916, ""GO"": 0.16806722689075632, ""JAVA"": 0.15966386554621848, ""JS"": 0.23529411764705882, ""Python"": 0.10084033613445378}","{""array_string"": 0.24736842105263157, ""hash_map"": 0.021052631578947368, ""two_pointers_sliding"": 0.021052631578947368, ""stack_queue"": 0.015789473684210527, ""linked_list"": 0.005263157894736842, ""tree"": 0.010526315789473684, ""graph"": 0.08947368421052632, ""dfs_bfs"": 0.06842105263157895, ""dp"": 0.10526315789473684, ""greedy_sorting"": 0.14736842105263157, ""math_bit"": 0.26842105263157895}"
31,0.462235649532863,0.9834061825013666,"{""C"": 0.22448979591836735, ""GO"": 0.32653061224489793, ""JAVA"": 0.11224489795918367, ""JS"": 0.12244897959183673, ""Python"": 0.21428571428571427}","{""array_string"": 0.23841059602649006, ""hash_map"": 0.059602649006622516, ""stack_queue"": 0.006622516556291391, ""linked_list"": 0.006622516556291391, ""tree"": 0.013245033112582781, ""graph"": 0.046357615894039736, ""dfs_bfs"": 0.046357615894039736, ""dp"": 0.11920529801324503, ""greedy_sorting"": 0.08609271523178808, ""binary_search"": 0.019867549668874173, ""math_bit"": 0.3576158940397351}"
32,0.5304878048618754,0.9834061825013666,"{""C"": 0.25806451612903225, ""C++"": 0.27956989247311825, ""GO"": 0.07526881720430108, ""JAVA"": 0.16129032258064516, ""JS"": 0.10752688172043011, ""Python"": 0.11827956989247312}","{""array_string"": 0.2569444444444444, ""hash_map"": 0.020833333333333332, ""two_pointers_sliding"": 0.027777777777777776, ""stack_queue"": 0.027777777777777776, ""tree"": 0.027777777777777776, ""graph"": 0.0763888888888889, ""dfs_bfs"": 0.0763888888888889, ""dp"": 0.10416666666666667, ""greedy_sorting"": 0.13194444444444445, ""binary_search"": 0.006944444444444444, ""math_bit"": 0.24305555555555555}"
33,0.7921478059863246,0.989670012643753,"{""C"": 0.09649122807017543, ""C++"": 0.15789473684210525, ""GO"": 0.043859649122807015, ""JAVA"": 0.2631578947368421, ""JS"": 0.22807017543859648, ""Python"": 0.21052631578947367}","{""array_string"": 0.25136612021857924, ""hash_map"": 0.03278688524590164, ""two_pointers_sliding"": 0.00546448087431694, ""stack_queue"": 0.01092896174863388, ""linked_list"": 0.00546448087431694, ""tree"": 0.00546448087431694, ""graph"": 0.06557377049180328, ""dfs_bfs"": 0.060109289617486336, ""dp"": 0.10382513661202186, ""greedy_sorting"": 0.19672131147540983, ""binary_search"": 0.00546448087431694, ""math_bit"": 0.2568306010928962}"
34,0.3244680850977535,1.0,"{""C"": 0.37735849056603776, ""C++"": 0.22641509433962265, ""GO"": 0.16037735849056603, ""JAVA"": 0.14150943396226415, ""JS"": 0.03773584905660377, ""Python"": 0.05660377358490566}","{""array_string"": 0.2375, ""hash_map"": 0.03125, ""two_pointers_sliding"": 0.00625, ""stack_queue"": 0.025, ""tree"": 0.025, ""graph"": 0.05625, ""dfs_bfs"": 0.05625, ""dp"": 0.125, ""greedy_sorting"": 0.125, ""binary_search"": 0.00625, ""math_bit"": 0.30625}"
35,0.7051282051056049,0.9919272605042995,"{""C"": 0.10714285714285714, ""C++"": 0.25, ""GO"": 0.2261904761904762, ""JAVA"": 0.21428571428571427, ""JS"": 0.11904761904761904, ""Python"": 0.08333333333333333}","{""array_string"": 0.3082706766917293, ""hash_map"": 0.03759398496240601, ""two_pointers_sliding"": 0.015037593984962405, ""stack_queue"": 0.015037593984962405, ""tree"": 0.022556390977443608, ""graph"": 0.045112781954887216, ""dfs_bfs"": 0.045112781954887216, ""dp"": 0.14285714285714285, ""greedy_sorting"": 0.09022556390977443, ""binary_search"": 0.03007518796992481, ""math_bit"": 0.24812030075187969}"
36,0.6367816091807637,0.9896151868212102,"{""C"": 0.19130434782608696, ""C++"": 0.034782608695652174, ""GO"": 0.11304347826086956, ""JAVA"": 0.1391304347826087, ""JS"": 0.23478260869565218, ""Python"": 0.28695652173913044}","{""array_string"": 0.2677595628415301, ""hash_map"": 0.0546448087431694, ""stack_queue"": 0.00546448087431694, ""tree"": 0.01639344262295082, ""graph"": 0.06557377049180328, ""dfs_bfs"": 0.09836065573770492, ""dp"": 0.10382513661202186, ""greedy_sorting"": 0.14754098360655737, ""binary_search"": 0.01639344262295082, ""math_bit"": 0.22404371584699453}"
37,0.4935732647688028,0.990146124975978,"{""C"": 0.14150943396226415, ""C++"": 0.18867924528301888, ""GO"": 0.16037735849056603, ""JAVA"": 0.3584905660377358, ""JS"": 0.10377358490566038, ""Python"": 0.04716981132075472}","{""array_string"": 0.2529411764705882, ""hash_map"": 0.03529411764705882, ""two_pointers_sliding"": 0.011764705882352941, ""stack_queue"": 0.01764705882352941, ""tree"": 0.03529411764705882, ""graph"": 0.047058823529411764, ""dfs_bfs"": 0.08235294117647059, ""dp"": 0.11764705882352941, ""greedy_sorting"": 0.10588235294117647, ""binary_search"": 0.029411764705882353, ""math_bit"": 0.2647058823529412}"
38,0.5323383084444692,0.9834061825013666,"{""C"": 0.0625, ""C++"": 0.017857142857142856, ""GO"": 0.23214285714285715, ""JAVA"": 0.125, ""JS"": 0.2767857142857143, ""Python"": 0.2857142857142857}","{""array_string"": 0.2556818181818182, ""hash_map"": 0.045454545454545456, ""two_pointers_sliding"": 0.028409090909090908, ""stack_queue"": 0.03409090909090909, ""tree"": 0.017045454545454544, ""graph"": 0.03977272727272727, ""dfs_bfs"": 0.0625, ""dp"": 0.11363636363636363, ""greedy_sorting"": 0.125, ""binary_search"": 0.005681818181818182, ""math_bit"": 0.2727272727272727}"
39,0.5925925925757096,1.0,"{""C"": 0.05952380952380952, ""C++"": 0.05952380952380952, ""GO"": 0.34523809523809523, ""JAVA"": 0.08333333333333333, ""JS"": 0.2619047619047619, ""Python"": 0.19047619047619047}","{""array_string"": 0.19718309859154928, ""hash_map"": 0.04929577464788732, ""two_pointers_sliding"": 0.035211267605633804, ""stack_queue"": 0.007042253521126761, ""linked_list"": 0.007042253521126761, ""tree"": 0.028169014084507043, ""graph"": 0.07746478873239436, ""dfs_bfs"": 0.1056338028169014, ""dp"": 0.14084507042253522, ""greedy_sorting"": 0.13380281690140844, ""binary_search"": 0.007042253521126761, ""math_bit"": 0.2112676056338028}"
40,0.21276595743926363,0.9922458075002133,"{""C"": 0.2839506172839506, ""C++"": 0.16049382716049382, ""GO"": 0.14814814814814814, ""JAVA"": 0.04938271604938271, ""JS"": 0.2716049382716049, ""Python"": 0.08641975308641975}","{""array_string"": 0.24193548387096775, ""hash_map"": 0.024193548387096774, ""two_pointers_sliding"": 0.008064516129032258, ""stack_queue"": 0.016129032258064516, ""tree"": 0.016129032258064516, ""graph"": 0.04838709677419355, ""dfs_bfs"": 0.056451612903225805, ""dp"": 0.1532258064516129, ""greedy_sorting"": 0.10483870967741936, ""binary_search"": 0.04032258064516129, ""math_bit"": 0.2903225806451613}"
41,0.7414634146160619,0.9834061825013666,"{""C"": 0.21782178217821782, ""C++"": 0.297029702970297, ""GO"": 0.2079207920792079, ""JAVA"": 0.0594059405940594, ""JS"": 0.15841584158415842, ""Python"": 0.0594059405940594}","{""array_string"": 0.21084337349397592, ""hash_map"": 0.024096385542168676, ""two_pointers_sliding"": 0.030120481927710843, ""tree"": 0.018072289156626505, ""graph"": 0.0783132530120482, ""dfs_bfs"": 0.08433734939759036, ""dp"": 0.1144578313253012, ""greedy_sorting"": 0.1566265060240964, ""binary_search"": 0.04216867469879518, ""math_bit"": 0.24096385542168675}"
42,0.7553763440657157,0.9897826212018465,"{""C"": 0.24107142857142858, ""C++"": 0.16964285714285715, ""GO"": 0.20535714285714285, ""JAVA"": 0.25, ""JS"": 0.11607142857142858, ""Python"": 0.017857142857142856}","{""array_string"": 0.2916666666666667, ""hash_map"": 0.02976190476190476, ""two_pointers_sliding"": 0.011904761904761904, ""stack_queue"": 0.011904761904761904, ""linked_list"": 0.005952380952380952, ""tree"": 0.011904761904761904, ""graph"": 0.017857142857142856, ""dfs_bfs"": 0.03571428571428571, ""dp"": 0.1130952380952381, ""greedy_sorting"": 0.125, ""binary_search"": 0.02976190476190476, ""math_bit"": 0.31547619047619047}"
43,0.7142857142671615,0.9906263264436437,"{""C"": 0.2828282828282828, ""C++"": 0.20202020202020202, ""GO"": 0.20202020202020202, ""JAVA"": 0.04040404040404041, ""JS"": 0.13131313131313133, ""Python"": 0.1414141414141414}","{""array_string"": 0.2611464968152866, ""hash_map"": 0.01910828025477707, ""two_pointers_sliding"": 0.01910828025477707, ""tree"": 0.012738853503184714, ""graph"": 0.05732484076433121, ""dfs_bfs"": 0.09554140127388536, ""dp"": 0.14012738853503184, ""greedy_sorting"": 0.12101910828025478, ""binary_search"": 0.012738853503184714, ""math_bit"": 0.2611464968152866}"
44,0.2406249999924805,0.9834061825013666,"{""C"": 0.125, ""C++"": 0.125, ""GO"": 0.14583333333333334, ""JAVA"": 0.28125, ""JS"": 0.1875, ""Python"": 0.13541666666666666}","{""array_string"": 0.3287671232876712, ""hash_map"": 0.0273972602739726, ""two_pointers_sliding"": 0.0136986301369863, ""stack_queue"": 0.0136986301369863, ""tree"": 0.0136986301369863, ""graph"": 0.0410958904109589, ""dfs_bfs"": 0.0684931506849315, ""dp"": 0.0821917808219178, ""greedy_sorting"": 0.1232876712328767, ""binary_search"": 0.02054794520547945, ""math_bit"": 0.2671232876712329}"
